,Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
1716,,OVIEDO,SEMINOLE,,,FIRE STATION,-81.20817613,28.66940407,,,,
1717,,OVIEDO,SEMINOLE,,,FIRE STATION,-81.20335195,28.65335085,,,,
1718,,OVIEDO,SEMINOLE,,,FIRE STATION,-81.12877115,28.63938015,,,,
1719,,OVIEDO,SEMINOLE,,,FIRE STATION,-81.16135052,28.65407398,,,,
1720,,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.27543482,28.64823000,,,,
1721,,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.26193159,28.67721891,,,,
1722,,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.30614718,28.70058000,,,,
1723,,WINTER SPRINGS,SEMINOLE,,,FIRE STATION,-81.26619045,28.70174731,,,,
1724,,CASSELBERRY,SEMINOLE,,,FIRE STATION,-81.32348678,28.67789216,,,,
1725,,CASSELBERRY,SEMINOLE,,,FIRE STATION,-81.34670142,28.65498058,,,,
1726,,CASSELBERRY,SEMINOLE,,,FIRE STATION,-81.32051974,28.64668181,,,,
1727,,ALTAMONTE SPRINGS,SEMINOLE,,,FIRE STATION,-81.35915491,28.66417115,,,,
1728,,ALTAMONTE SPRINGS,SEMINOLE,,,FIRE STATION,-81.38992492,28.66666403,,,,
1729,,ALTAMONTE SPRINGS,SEMINOLE,,,FIRE STATION,-81.38201959,28.65085197,,,,
1730,,APOPKA,SEMINOLE,,,FIRE STATION,-81.44116238,28.66895761,,,,
1731,,SANFORD,SEMINOLE,,,FIRE STATION,-81.27729564,28.76964294,,,,
1732,,SANFORD,SEMINOLE,,,FIRE STATION,-81.27272364,28.79976952,,,,
1733,,SANFORD,SEMINOLE,,,FIRE STATION,-81.31686258,28.80069006,,,,
1734,,SANFORD,SEMINOLE,,,FIRE STATION,-81.29952801,28.74229055,,,,
1735,,SANFORD,SEMINOLE,,,FIRE STATION,-81.22998815,28.78615719,,,,
1736,,SANFORD,SEMINOLE,,,FIRE STATION,-81.34087303,28.81078466,,,,
1737,,SANFORD,SEMINOLE,,,FIRE STATION,-81.23069386,28.77741981,,,,
1738,,LONGWOOD,SEMINOLE,,,FIRE STATION,-81.41764856,28.70158735,,,,
1739,,LONGWOOD,SEMINOLE,,,FIRE STATION,-81.33429919,28.70223887,,,,
1740,,LONGWOOD,SEMINOLE,,,FIRE STATION,-81.35073683,28.70043755,,,,
1741,,LAKE MARY,SEMINOLE,,,FIRE STATION,-81.34976884,28.77384183,,,,
1742,,LAKE MARY,SEMINOLE,,,FIRE STATION,-81.32047485,28.75871603,,,,
1743,,LAKE MARY,SEMINOLE,,,FIRE STATION,-81.38123975,28.75791942,,,,
1744,,WINTER PARK,SEMINOLE,,,FIRE STATION,-81.28766720,28.62342936,,,,
1745,,GENEVA,SEMINOLE,,,FIRE STATION,-81.12002482,28.73843060,,,,
1746,,BUSHNELL,SUMTER,,,FIRE STATION,-82.10907794,28.66376732,,,,
1747,,BUSHNELL,SUMTER,,,FIRE STATION,-82.10634118,28.65824496,,,,
1748,,BUSHNELL,SUMTER,,,FIRE STATION,-82.11193657,28.66398675,,,,
1749,,BUSHNELL,SUMTER,,,FIRE STATION,-82.23196716,28.63969297,,,,
1750,,WILDWOOD,SUMTER,,,FIRE STATION,-82.04023652,28.86108872,,,,
1751,,WILDWOOD,SUMTER,,,FIRE STATION,-82.06935386,28.80096067,,,,
1752,,WILDWOOD,SUMTER,,,FIRE STATION,-82.09459128,28.89657704,,,,
1753,,WEBSTER,SUMTER,,,FIRE STATION,-82.05320168,28.60894472,,,,
1754,,WEBSTER,SUMTER,,,FIRE STATION,-82.18313197,28.58088043,,,,
1755,,Bushnell,SUMTER,,,FIRE STATION,-82.14763907,28.67395689,,,,
1756,,Bushnell,SUMTER,,,FIRE STATION,-82.19217141,28.60153017,,,,
1757,,Bushnell,SUMTER,,,FIRE STATION,-82.10782316,28.68017047,,,,
1758,,The Villages,SUMTER,,,FIRE STATION,-82.01351805,28.84668924,,,,
1759,,The Villages,SUMTER,,,FIRE STATION,-82.01482232,28.92634930,,,,
1760,,The Villages,SUMTER,,,FIRE STATION,-81.96076579,28.85990811,,,,
1761,,LAKE PANASOFFKEE,SUMTER,,,FIRE STATION,-82.12805944,28.77520862,,,,
1762,,Wildwood,SUMTER,,,FIRE STATION,-82.04957960,28.80228106,,,,
1763,,CENTER HILL,SUMTER,,,FIRE STATION,-81.99869067,28.64971263,,,,
1764,,OXFORD,SUMTER,,,FIRE STATION,-82.03458275,28.92708262,,,,
1765,,THE VILLAGES,SUMTER,,,FIRE STATION,-81.98138786,28.88117802,,,,
1766,,THE VILLAGES,SUMTER,,,FIRE STATION,-81.97071085,28.91958084,,,,
1767,,Oxford,SUMTER,,,FIRE STATION,-82.07732594,28.92542757,,,,
1768,,Webster,SUMTER,,,FIRE STATION,-82.05749509,28.60292134,,,,
1769,,LIVE OAK,SUWANNEE,,,FIRE STATION,-82.98230927,30.29720863,,,,
1770,,LIVE OAK,SUWANNEE,,,FIRE STATION,-82.85530357,30.32392282,,,,
1771,,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.13040235,30.36113274,,,,
1772,,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.00897798,30.39292383,,,,
1773,,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.22745668,30.24318067,,,,
1774,,LIVE OAK,SUWANNEE,,,FIRE STATION,-83.17132400,30.11954245,,,,
1775,,O BRIEN,SUWANNEE,,,FIRE STATION,-82.94114229,30.03764257,,,,
1776,,WELLBORN,SUWANNEE,,,FIRE STATION,-82.82160799,30.23316082,,,,
1777,,WELLBORN,SUWANNEE,,,FIRE STATION,-82.82025374,30.23016665,,,,
1778,,LAKE CITY,SUWANNEE,,,FIRE STATION,-82.83666082,30.04444292,,,,
1779,,BRANFORD,SUWANNEE,,,FIRE STATION,-82.92803968,29.96013403,,,,
1780,,MC ALPIN,SUWANNEE,,,FIRE STATION,-82.95115127,30.13977515,,,,
1781,,PERRY,TAYLOR,,,FIRE STATION,-83.58183275,30.11569634,,,,
1782,,PERRY,TAYLOR,,,FIRE STATION,-83.61479045,29.88205576,,,,
1783,,PERRY,TAYLOR,,,FIRE STATION,-83.61647614,30.11903290,,,,
1784,,PERRY,TAYLOR,,,FIRE STATION,-83.57374410,30.07774583,,,,
1785,,PERRY,TAYLOR,,,FIRE STATION,-83.54405960,30.03579769,,,,
1786,,PERRY,TAYLOR,,,FIRE STATION,-83.90390206,30.06491700,,,,
1787,,PERRY,TAYLOR,,,FIRE STATION,-83.56607458,30.16001859,,,,
1788,,STEINHATCHEE,TAYLOR,,,FIRE STATION,-83.37700766,29.67467468,,,,
1789,,GREENVILLE,TAYLOR,,,FIRE STATION,-83.63268787,30.28863013,,,,
1790,, ,UNION,,,FIRE STATION,-82.54020500,30.00608900,,,,
1791,, ,UNION,,,FIRE STATION,-82.41585100,29.98907200,,,,
1792,,LAKE BUTLER,UNION,,,FIRE STATION,-82.33136625,30.01809990,,,,
1793,,LAKE BUTLER,UNION,,,FIRE STATION,-82.34533948,30.01964835,,,,
1794,,LAKE BUTLER,UNION,,,FIRE STATION,-82.33712400,30.02332900,,,,
1795,,LAKE BUTLER,UNION,,,FIRE STATION,-82.42338289,29.92970611,,,,
1796,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.06861934,29.29068132,,,,
1797,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.14482448,29.40433794,,,,
1798,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.06109891,29.33538163,,,,
1799,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.08234584,29.27530763,,,,
1800,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.11237382,29.32879302,,,,
1801,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.14619765,29.27420713,,,,
1802,,ORMOND BEACH,VOLUSIA,,,FIRE STATION,-81.03604812,29.28254247,,,,
1803,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.06788926,29.21070676,,,,
1804,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.07141153,29.24433613,,,,
1805,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.04567926,29.21604899,,,,
1806,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-80.97747310,29.16581945,,,,
1807,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.05802081,29.16350456,,,,
1808,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.00829571,29.18076795,,,,
1809,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.15356449,29.14666669,,,,
1810,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.03830863,29.24350375,,,,
1811,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.01696743,29.20824606,,,,
1812,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.11249168,29.21511076,,,,
1813,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.02132905,29.23974287,,,,
1814,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-80.99852922,29.20280879,,,,
1815,,DAYTONA BEACH,VOLUSIA,,,FIRE STATION,-81.05706618,29.17853471,,,,
1816,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.02356714,29.12541007,,,,
1817,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-80.94096359,29.09868767,,,,
1818,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.03818338,29.06812610,,,,
1819,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.06640938,29.08295390,,,,
1820,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-80.98634584,29.14069373,,,,
1821,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-81.05271768,29.11159872,,,,
1822,,PORT ORANGE,VOLUSIA,,,FIRE STATION,-80.99237870,29.09282880,,,,
1823,,MIMS,VOLUSIA,,,FIRE STATION,-81.03269157,28.73061053,,,,
1824,,DEBARY,VOLUSIA,,,FIRE STATION,-81.30898674,28.88338737,,,,
1825,,DELAND,VOLUSIA,,,FIRE STATION,-81.32801581,29.07223493,,,,
1826,,DELAND,VOLUSIA,,,FIRE STATION,-81.26251338,29.06131611,,,,
1827,,DELAND,VOLUSIA,,,FIRE STATION,-81.35903775,29.02290055,,,,
1828,,DELAND,VOLUSIA,,,FIRE STATION,-81.30568556,29.02672181,,,,
1829,,DELAND,VOLUSIA,,,FIRE STATION,-81.30105277,28.97744383,,,,
1830,,DELAND,VOLUSIA,,,FIRE STATION,-81.26306746,29.00052228,,,,
1831,,DELAND,VOLUSIA,,,FIRE STATION,-81.30767837,29.05504194,,,,
1832,,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.93983460,29.04788823,,,,
1833,,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.89970409,29.02916106,,,,
1834,,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.86093769,28.97950334,,,,
1835,,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.94581866,29.01857183,,,,
1836,,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.99515293,29.01573455,,,,
1837,,NEW SMYRNA BEACH,VOLUSIA,,,FIRE STATION,-80.93752830,29.01596960,,,,
1838,,PIERSON,VOLUSIA,,,FIRE STATION,-81.46681068,29.24265113,,,,
1839,,EDGEWATER,VOLUSIA,,,FIRE STATION,-80.89580477,28.95389765,,,,
1840,,EDGEWATER,VOLUSIA,,,FIRE STATION,-80.89737766,28.97601422,,,,
1841,,DE LEON SPRINGS,VOLUSIA,,,FIRE STATION,-81.34950769,29.11831047,,,,
1842,,DELTONA,VOLUSIA,,,FIRE STATION,-81.23265475,28.94723960,,,,
1843,,DELTONA,VOLUSIA,,,FIRE STATION,-81.18941383,28.92385673,,,,
1844,,DELTONA,VOLUSIA,,,FIRE STATION,-81.17479483,28.87983993,,,,
1845,,DELTONA,VOLUSIA,,,FIRE STATION,-81.22585290,28.90629005,,,,
1846,,DELTONA,VOLUSIA,,,FIRE STATION,-81.27151935,28.90017191,,,,
1847,,DELTONA,VOLUSIA,,,FIRE STATION,-81.22477494,28.85717568,,,,
1848,,OAK HILL,VOLUSIA,,,FIRE STATION,-80.85090995,28.87032573,,,,
1849,,ORANGE CITY,VOLUSIA,,,FIRE STATION,-81.29817062,28.95021477,,,,
1850,,ORANGE CITY,VOLUSIA,,,FIRE STATION,-81.29235399,28.91867584,,,,
1851,,LAKE HELEN,VOLUSIA,,,FIRE STATION,-81.24288499,28.98502486,,,,
1852,,OSTEEN,VOLUSIA,,,FIRE STATION,-81.16304433,28.84653202,,,,
1853,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.37892468,30.19568123,,,,
1854,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.23589709,30.22984814,,,,
1855,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.38789790,30.09069128,,,,
1856,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.29432905,30.06363149,,,,
1857,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.35347900,30.28284696,,,,
1858,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.37913708,30.18512066,,,,
1859,,CRAWFORDVILLE,WAKULLA,,,FIRE STATION,-84.21258045,30.19291321,,,,
1860,,SOPCHOPPY,WAKULLA,,,FIRE STATION,-84.65673486,30.18789116,,,,
1861,,SOPCHOPPY,WAKULLA,,,FIRE STATION,-84.49167627,30.06260486,,,,
1862,,SAINT MARKS,WAKULLA,,,FIRE STATION,-84.20774282,30.16116792,,,,
1863,,PANACEA,WAKULLA,,,FIRE STATION,-84.39000282,30.03182925,,,,
1864,,SANTA ROSA BEACH,WALTON,,,FIRE STATION,-86.22946126,30.38735562,,,,
1865,,SANTA ROSA BEACH,WALTON,,,FIRE STATION,-86.12694981,30.32915934,,,,
1866,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.11603084,30.72581214,,,,
1867,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.20021267,30.79457909,,,,
1868,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.13480307,30.97055828,,,,
1869,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.03971135,30.71880171,,,,
1870,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.09360082,30.72438009,,,,
1871,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.17426355,30.69118523,,,,
1872,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.05606217,30.65039833,,,,
1873,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.09305034,30.72462329,,,,
1874,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.24971777,30.86075949,,,,
1875,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.11246612,30.75917013,,,,
1876,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.30612097,30.75990901,,,,
1877,,DEFUNIAK SPRINGS,WALTON,,,FIRE STATION,-86.21471104,30.57357688,,,,
1878,,FREEPORT,WALTON,,,FIRE STATION,-86.13421787,30.49553248,,,,
1879,,WESTVILLE,WALTON,,,FIRE STATION,-86.05713328,30.94374936,,,,
1880,,VERO BEACH,WALTON,,,FIRE STATION,-80.51411883,27.63742505,,,,
1881,,LAUREL HILL,WALTON,,,FIRE STATION,-86.30297376,30.96925222,,,,
1882,,SEBASTIAN,WALTON,,,FIRE STATION,-80.51978533,27.76988524,,,,
1883,,PONCE DE LEON,WALTON,,,FIRE STATION,-86.05642684,30.83597501,,,,
1884,,PONCE DE LEON,WALTON,,,FIRE STATION,-85.94346627,30.58905636,,,,
1885,,MIRAMAR BEACH,WALTON,,,FIRE STATION,-86.30512507,30.38323610,,,,
1886,,CARYVILLE,WASHINGTON,,,FIRE STATION,-85.75111979,30.71347160,,,,
1887,,CARYVILLE,WASHINGTON,,,FIRE STATION,-85.81247505,30.77200489,,,,
1888,,CARYVILLE,WASHINGTON,,,FIRE STATION,-85.82840707,30.66635433,,,,
1889,,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.45564851,30.60655583,,,,
1890,,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.58891982,30.62987596,,,,
1891,,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.55294015,30.77803930,,,,
1892,,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.66239436,30.49479267,,,,
1893,,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.49945682,30.70399470,,,,
1894,,CHIPLEY,WASHINGTON,,,FIRE STATION,-85.59329462,30.53995630,,,,
1895,,VERNON,WASHINGTON,,,FIRE STATION,-85.70053195,30.63183511,,,,
1896,,EBRO,WASHINGTON,,,FIRE STATION,-85.87318221,30.43955211,,,,
1897,,DAYTONA BEACH,VOLUSIA,,,FOOD BANK,,,-81.02959115,29.22176798,,
1898,,LAKE CITY,COLUMBIA,,,FOOD BANK,,,-82.64510909,30.19646460,,
1899,,ORLANDO,ORANGE,,,FOOD BANK,,,-81.42957432,28.54827015,,
1900,,PEMBROKE PARK,BROWARD,,,FOOD BANK,,,-80.17325752,25.98729507,,
1901,,NAPLES,COLLIER,,,FOOD BANK,,,-81.77396223,26.22317237,,
1902,,SARASOTA,SARASOTA,,,FOOD BANK,,,-82.40200940,27.34731112,,
1903,,TALLAHASSEE,LEON,,,FOOD BANK,,,-84.28386705,30.40108414,,
1904,,TALLAHASSEE,LEON,,,FOOD BANK,,,-84.28344254,30.44090805,,
1905,,FORT MYERS,LEE,,,FOOD BANK,,,-81.86243500,26.60733000,,
1906,,FORT MYERS,LEE,,,FOOD BANK,,,-81.88521757,26.62300636,,
1907,,FORT PIERCE,ST. LUCIE,,,FOOD BANK,,,-80.33595508,27.44682823,,
1908,,FORT PIERCE,ST. LUCIE,,,FOOD BANK,,,-80.36075255,27.45098942,,
1909,,BRADENTON,MANATEE,,,FOOD BANK,,,-82.55605379,27.47971874,,
1910,,LAND O' LAKES,PASCO,,,FOOD BANK,,,-82.45880085,28.24302449,,
1911,,SEBRING,HIGHLANDS,,,FOOD BANK,,,-81.48060751,27.48380644,,
1912,,WEST PALM BEACH,PALM BEACH,,,FOOD BANK,,,-80.05540669,26.69433199,,
1913,,TAMPA,HILLSBOROUGH,,,FOOD BANK,,,-82.40709276,27.95906076,,
1914,,WEST MELBOURNE,BREVARD,,,FOOD BANK,,,-80.66875600,28.09443800,,
1915,,GAINESVILLE,ALACHUA,,,FOOD BANK,,,-82.32852711,29.66075828,,
1916,,LAKELAND,POLK,,,FOOD BANK,,,-82.03476200,28.03560800,,
1917,,HOMOSASSA,CITRUS,,,FOOD BANK,,,-82.52076679,28.76520101,,
1918,,OCALA,MARION,,,FOOD BANK,,,-82.08646312,29.22836654,,
1919,,MILTON,SANTA ROSA,,,FOOD BANK,,,-86.98477179,30.64103404,,
1920,,JACKSONVILLE,DUVAL,,,FOOD BANK,,,-81.73280465,30.34106014,,
1921,,Gainesville,ALACHUA,,,NATIONAL GUARD,,,,,-82.33084371,29.70231953
1922,,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.58495590,30.06762532
1923,,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.58725071,30.06655062
1924,,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.58458984,30.06728785
1925,,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.68389160,30.20463178
1926,,PANAMA CITY,BAY,,,NATIONAL GUARD,,,,,-85.68389160,30.20463178
1927,,STARKE,BRADFORD,,,NATIONAL GUARD,,,,,-82.11662496,29.93805538
1928,,COCOA,BREVARD,,,NATIONAL GUARD,,,,,-80.74222813,28.36097557
1929,,COCOA,BREVARD,,,NATIONAL GUARD,,,,,-80.74222813,28.36097557
1930,,MELBOURNE,BREVARD,,,NATIONAL GUARD,,,,,-80.64632167,28.13800128
1931,,MELBOURNE,BREVARD,,,NATIONAL GUARD,,,,,-80.64632167,28.13800128
1932,,PATRICK AFB,BREVARD,,,NATIONAL GUARD,,,,,-80.61007301,28.25046369
1933,,PATRICK AFB,BREVARD,,,NATIONAL GUARD,,,,,-80.61007301,28.25046369
1934,,PATRICK AFB,BREVARD,,,NATIONAL GUARD,,,,,-80.61007301,28.25046369
1935,,Titusville,BREVARD,,,NATIONAL GUARD,,,,,-80.81593783,28.52832269
1936,,HOLLYWOOD,BROWARD,,,NATIONAL GUARD,,,,,-80.14989995,26.01914041
1937,,HOLLYWOOD,BROWARD,,,NATIONAL GUARD,,,,,-80.14989995,26.01914041
1938,,CRYSTAL RIVER,CITRUS,,,NATIONAL GUARD,,,,,-82.57739722,28.86527185
1939,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1940,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1941,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1942,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1943,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1944,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1945,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1946,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1947,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1948,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1949,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1950,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1951,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1952,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1953,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1954,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.98723586,29.97724098
1955,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1956,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1957,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.97379963,29.96128998
1958,,STARKE,CLAY,,,NATIONAL GUARD,,,,,-81.96842342,29.97164357
1959,,Immokalee,COLLIER,,,NATIONAL GUARD,,,,,-81.39681091,26.41649221
1960,,LAKE CITY,COLUMBIA,,,NATIONAL GUARD,,,,,-82.64872762,30.19388489
1961,,LAKE CITY,COLUMBIA,,,NATIONAL GUARD,,,,,-82.64872762,30.19388489
1962,,LAKE CITY,COLUMBIA,,,NATIONAL GUARD,,,,,-82.64872762,30.19388489
1963,,ARCADIA,DESOTO,,,NATIONAL GUARD,,,,,-81.86479880,27.23034503
1964,,ARCADIA,DESOTO,,,NATIONAL GUARD,,,,,-81.86479880,27.23034503
1965,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.82130846,30.27791806
1966,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.82130846,30.27791806
1967,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.82130846,30.27791806
1968,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1969,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.70253796,30.48699007
1970,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.70253796,30.48699007
1971,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1972,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1973,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1974,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.70253796,30.48699007
1975,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1976,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1977,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1978,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1979,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1980,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1981,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1982,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.52261805,30.33241871
1983,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.82130846,30.27791806
1984,,JACKSONVILLE,DUVAL,,,NATIONAL GUARD,,,,,-81.82130846,30.27791806
1985,,Jacksonville,DUVAL,,,NATIONAL GUARD,,,,,-81.88481400,30.22252400
1986,,Jacksonville,DUVAL,,,NATIONAL GUARD,,,,,-81.88481400,30.22252400
1987,,PENSACOLA,ESCAMBIA,,,NATIONAL GUARD,,,,,-87.19376548,30.52551525
1988,,PENSACOLA,ESCAMBIA,,,NATIONAL GUARD,,,,,-87.18902451,30.52121213
1989,,PENSACOLA,ESCAMBIA,,,NATIONAL GUARD,,,,,-87.18902451,30.52121213
1990,,PALM COAST,FLAGLER,,,NATIONAL GUARD,,,,,-81.21098196,29.45263408
1991,,APALACHICOLA,FRANKLIN,,,NATIONAL GUARD,,,,,-84.98479854,29.72637743
1992,,Quincy,GADSDEN,,,NATIONAL GUARD,,,,,-84.59155727,30.55538370
1993,,Quincy,GADSDEN,,,NATIONAL GUARD,,,,,-84.59155727,30.55538370
1994,,WAUCHULA,HARDEE,,,NATIONAL GUARD,,,,,-81.83848973,27.53485221
1995,,WAUCHULA,HARDEE,,,NATIONAL GUARD,,,,,-81.83848973,27.53485221
1996,,WAUCHULA,HARDEE,,,NATIONAL GUARD,,,,,-81.83848973,27.53485221
1997,,Brooksville,HERNANDO,,,NATIONAL GUARD,,,,,-82.45905966,28.47837524
1998,,Brooksville,HERNANDO,,,NATIONAL GUARD,,,,,-82.45453605,28.47887476
1999,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2000,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2001,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2002,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2003,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2004,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2005,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2006,,BROOKSVILLE,HERNANDO,,,NATIONAL GUARD,,,,,-82.45442701,28.48035189
2007,,Avon Park,HIGHLANDS,,,NATIONAL GUARD,,,,,-81.50828802,27.55137466
2008,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2009,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48705234,27.83652210
